SID,sample_id,is_extendable_tep,fraction_Ts_TEPZToverTEPZTex,is_Temperature_range_valid,autoTc,autoTh,ztTc,ztTh,Tc_ofTEP,Th_ofTEP,Tc_ofZT,Th_ofZT,Tc_ofTEPZT,Th_ofTEPZT,deltaT_ofTEP,deltaT_ofZT,deltaT_ofTEPZT,avg_ZT_ofRawFig,avg_ZT_ofTEPEval,peak_ZT_ofRawFig,peak_ZT_ofTEPEval,d_Tmid,d_avgZT,d_peakZT,errdZT_Linf,errdZT_L2,errdZT_L1,is_avg_ZT_ofRawFig_positiveFinite,is_avg_ZT_ofTEPEval_positiveFinite,ispeak_ZT_ofRawFig_positiveFinite,is_peak_ZT_ofTEPEval_positiveFinite,errdZT_Linf_over_avg_ZT_ofRawFig,errdZT_Linf_over_avg_ZT_ofTEPEval,errdZT_Linf_over_peak_ZT_ofRawFig,errdZT_Linf_over_peak_ZT_ofTEPEval
37667,44724,True,0.9887640449438202,True,299.1128,474.6199,297.8962,474.3782,300.0,474.0,298.0,474.0,300.0,474.0,174.0,176.0,174.0,1.2102585902773235,1.1955549854614886,1.3386876456117842,1.314109201173887,-1.0,0.014703604815834881,0.02457844443789714,0.03260336661809604,0.020285313398736227,0.018261918130686512,True,True,True,True,0.026939173892271382,0.02727048694085034,0.024354722869797014,0.02481024148447604
37667,44725,True,1.0,True,303.1182,474.6199,302.7115,475.1005,304.0,474.0,304.0,474.0,304.0,474.0,170.0,170.0,170.0,1.1894712335309419,1.191882087840554,1.3197439170477283,1.324542145571711,0.0,-0.002410854309612187,-0.004798228523982706,0.011827509044684992,0.005807490446112363,0.005105981371734727,True,True,True,True,0.009943501541920493,0.009923388534275242,0.00896197276752233,0.00892950751641043
37667,44726,True,1.0,True,301.0473,474.2391,300.5446,474.3782,302.0,474.0,302.0,474.0,302.0,474.0,172.0,172.0,172.0,1.1529701795256426,1.1527724945986058,1.304158359984345,1.307571850061158,0.0,0.00019768492703686746,-0.0034134900768130194,0.00696994178670729,0.0022424897712426217,0.0017243164191801323,True,True,True,True,0.006045205600698951,0.006046242271884026,0.005344398349592267,0.005330446496214561
37678,44807,True,0.9,True,324.2129,774.4511,323.2908,823.0092,326.0,774.0,324.0,822.0,326.0,774.0,448.0,498.0,448.0,0.23768635306925134,0.23782386797165836,0.5279861045218575,0.4308217810129756,23.0,-0.00013751490240701547,0.09716432350888188,0.04549679108213117,0.026233308122228776,0.02491235558652618,True,True,True,True,0.19141524321707865,0.191304562784897,0.08617043269222573,0.10560466784004333
37678,44808,True,0.9437751004016064,True,328.3545,798.4288,325.5444,823.0092,330.0,798.0,326.0,822.0,330.0,798.0,468.0,496.0,468.0,0.21182711465903253,0.2559175800853191,0.42475352849498266,0.42997902113475317,10.0,-0.044090465426286585,-0.005225492639770513,0.07316117235459649,0.055359749825106434,0.052965166521565646,True,True,True,True,0.3453815271588831,0.28587786868805826,0.17224382482195363,0.17015056260539782
37678,44809,True,0.927710843373494,True,332.8154,795.6407,325.5444,823.0092,334.0,794.0,326.0,822.0,334.0,794.0,460.0,496.0,460.0,0.2878966420404994,0.25066629007664587,0.5428523469895398,0.4264725843500685,10.0,0.03723035196385355,0.11637976263947125,0.08482141514354657,0.04293720892774456,0.028861516294807033,True,True,True,True,0.29462453796739474,0.338383813466146,0.15625135566592843,0.1988906632129985
37678,44810,True,0.9362549800796812,True,329.4697,798.9864,323.2908,824.1359,330.0,798.0,324.0,824.0,330.0,798.0,468.0,500.0,468.0,0.2244711329840262,0.2022053310038664,0.4985148453071667,0.4588117732411331,10.0,0.022265801980159816,0.03970307206603363,0.025520939608696086,0.012376155765320486,0.010585928191481742,True,True,True,True,0.11369363743761299,0.12621299093349866,0.051193941061014964,0.055623985906925064
37683,44811,True,0.9710743801652892,True,302.3871,772.8127,297.256,780.0521,304.0,772.0,298.0,780.0,304.0,772.0,468.0,482.0,468.0,0.1192683507786165,0.11624792328418758,0.32569158589677555,0.31046760546047325,1.0,0.0030204274944289206,0.015223980436302298,0.011769793397924277,0.004466327869790614,0.003594077727814865,True,True,True,True,0.09868329125948198,0.10124734331082234,0.036137849141901345,0.037909892017454726
37683,44812,True,0.9833333333333333,True,305.0847,776.1227,300.0124,780.0054,306.0,776.0,302.0,780.0,306.0,776.0,470.0,478.0,470.0,0.11355765648927002,0.11226821637541294,0.2919008547249785,0.30576459273629186,0.0,0.0012894401138570794,-0.013863738011313353,0.01723060839759344,0.0034311239439567686,0.002200403551053212,True,True,True,True,0.1517344486518313,0.1534771723813276,0.0590289754849388,0.05635253004082804
37683,44814,True,0.9957627118644068,True,306.7504,777.7666,306.0791,778.9482,308.0,776.0,308.0,778.0,308.0,776.0,468.0,470.0,468.0,0.11515322309213753,0.11310809897798638,0.3235336315685519,0.3179607890178701,1.0,0.002045124114151156,0.0055728425506818,0.0055749195592316725,0.00210808812428519,0.0018952694578949717,True,True,True,True,0.048413057051568696,0.04928842063128202,0.017231344797767743,0.017533355532459535
37683,44816,True,0.9404761904761905,True,305.5994,778.9357,305.0913,808.5767,306.0,778.0,306.0,808.0,306.0,778.0,472.0,502.0,472.0,0.14143315435108306,0.12680643600390165,0.36742690943016254,0.3764866816623981,15.0,0.014626718347181406,-0.009059772232235586,0.009059772232235586,0.0031579429173904877,0.0027981654421364408,True,True,True,True,0.06405691984883746,0.07144568144756334,0.024657345446707387,0.024063991300387177
37683,44817,True,0.9875518672199171,True,297.1751,776.2265,300.5664,778.051,298.0,776.0,302.0,778.0,302.0,776.0,478.0,476.0,474.0,0.12368402167316093,0.12217713763594244,0.3614527277159348,0.35612649778307015,3.0,0.0015068840372184922,0.0053262299328646345,0.005867191668967486,0.0015420633278832609,0.0010494846386038105,True,True,True,True,0.047436941244292104,0.04802200953872616,0.0162322517415846,0.01647502139125129
37683,44820,True,0.9874476987447699,True,294.2427,766.8318,293.947,770.7286,296.0,766.0,294.0,770.0,296.0,766.0,470.0,476.0,470.0,0.11545093308847293,0.11421961128450306,0.3596171663541557,0.3656913291045674,1.0,0.0012313218039698703,-0.006074162750411727,0.011731223666383517,0.002480481123555623,0.0016260623220428138,True,True,True,True,0.10161220314602037,0.10270761329385797,0.03262142290179344,0.03207957841141221
37683,44825,True,0.9852941176470589,True,315.1422,850.8828,309.8934,853.5032,316.0,850.0,310.0,852.0,316.0,850.0,534.0,542.0,534.0,0.18952780197949118,0.19025784959601746,0.41182067902511255,0.41991946523249535,-2.0,-0.0007300476165262859,-0.008098786207382802,0.015622450320512848,0.0029897160031334925,0.0015608179749805548,True,True,True,True,0.08242827784286422,0.08211198830263591,0.037935079796127,0.037203444026733125
37683,44826,True,0.9926470588235294,True,311.0623,850.5545,306.1927,851.5939,312.0,850.0,308.0,850.0,312.0,850.0,538.0,542.0,538.0,0.25005457243564894,0.2542788724408857,0.5977819927913851,0.6187344888647304,-2.0,-0.00422430000523677,-0.02095249607334526,0.02095249607334526,0.009195946543361588,0.0072998278813506,True,True,True,True,0.08379169342619137,0.08239967352465062,0.03505039684368227,0.03386346882293474
37683,44827,True,0.9854545454545455,True,302.7565,853.9734,308.2569,850.6953,304.0,852.0,310.0,850.0,310.0,850.0,548.0,540.0,540.0,0.267473938191282,0.2599092268112216,0.9023270198228679,0.8903692365935542,2.0,0.007564711380060429,0.011957783229313734,0.08753995203806475,0.023655478712587157,0.013454878909796446,True,True,True,True,0.3272840435596428,0.33680971280656824,0.09701577157165188,0.09831870693666607
37683,44828,True,0.9928571428571429,True,299.9336,854.2679,295.1835,855.7496,300.0,854.0,296.0,854.0,300.0,854.0,554.0,558.0,554.0,0.32580580785659896,0.32545673406006104,1.108299314300652,1.0751532781770217,-2.0,0.00034907379653792425,0.03314603612363043,0.06642669875941798,0.015426043042488414,0.009313616527327753,True,True,True,True,0.20388432973747111,0.20410300911813162,0.05993570320065919,0.06178346855998793
37683,44830,True,0.9964285714285714,True,299.9429,856.3659,298.6239,859.1191,300.0,856.0,300.0,858.0,300.0,856.0,556.0,558.0,556.0,0.3379853062133213,0.3340531880832794,1.4952922595241003,1.6083061670796164,1.0,0.003932118130041906,-0.1130139075555161,0.14160963711659136,0.014633218515070172,0.00741111264948116,True,True,True,True,0.4189816377023611,0.42391344303317385,0.09470365155348347,0.08804892999554184
37683,44831,True,1.0,True,301.6591,857.5578,301.9748,857.9959,302.0,856.0,302.0,856.0,302.0,856.0,554.0,554.0,554.0,0.2879458988592587,0.2753724648352166,1.2200475500253252,1.2582080335519445,0.0,0.012573434024042096,-0.03816048352661938,0.054474323194190544,0.021148131783001657,0.013294457433131922,True,True,True,True,0.18918249369065102,0.1978205163932715,0.04464934435797997,0.04329516402816832
37683,44835,True,0.9964028776978417,True,303.3445,857.6389,303.3333,858.0,304.0,856.0,304.0,858.0,304.0,856.0,552.0,554.0,552.0,0.30330572307895226,0.31205731815632204,1.430828,1.4639392779694889,1.0,-0.008751595077369778,-0.03311127796948887,0.06000181352354761,0.017537440360991814,0.014515047802063794,True,True,True,True,0.19782618314765127,0.19227818106637157,0.041935028894841034,0.04098654529358024
37683,44836,True,0.9964285714285714,True,296.6555,854.1667,296.0,854.0,298.0,854.0,296.0,854.0,298.0,854.0,556.0,558.0,556.0,0.32008270757266766,0.30944377995230143,1.495032,1.45641413949349,-1.0,0.010638927620366223,0.03861786050650995,0.09920355966407768,0.023340329006479803,0.012074641827213713,True,True,True,True,0.30993101881817753,0.3205866981051266,0.06635547577849683,0.06811493858373181
37683,44837,True,0.9964028776978417,True,296.6555,851.1706,298.0,853.3333,298.0,850.0,298.0,852.0,298.0,850.0,552.0,554.0,552.0,0.3147224724502342,0.30580971544697716,1.4993488701888236,1.4756025027567101,1.0,0.008912757003257055,0.023746367432113447,0.05688848388761669,0.010438419545284518,0.005711340680397528,True,True,True,True,0.1807576162093485,0.18602575724079737,0.03794212609134279,0.038552715776327316
37689,44860,True,0.9885496183206107,True,302.9249,821.2401,300.0,822.999,304.0,820.0,300.0,822.0,304.0,820.0,516.0,522.0,516.0,0.07998244039101203,0.08052719745784209,0.11446153094964996,0.1155056927649358,-1.0,-0.0005447570668300622,-0.0010441618152858406,0.0064520792682528725,0.0031892172777266757,0.0023386313206999066,True,True,True,True,0.08066869723792425,0.08012298294164143,0.05636897580105802,0.0558594049678869
37689,44861,True,1.0,True,299.2029,822.6073,300.0,823.6071,300.0,822.0,300.0,822.0,300.0,822.0,522.0,522.0,522.0,0.24772763562418623,0.14601951616745248,0.38673160657494554,0.2300468651674712,0.0,0.10170811945673375,0.15668474140747435,0.17063500683731686,0.11767703493168397,0.106525365090117,True,True,True,True,0.6888008534347686,1.1685767171124974,0.44122332888312593,0.7417401959078935
37689,44862,True,0.9961685823754789,True,300.1331,821.2401,301.5248,823.6071,302.0,820.0,302.0,822.0,302.0,820.0,518.0,520.0,518.0,0.307306862523878,0.3042573158398382,0.4376445025255748,0.42106447797655133,1.0,0.0030495466840397834,0.016580024549023464,0.016656188770239333,0.007609262196324192,0.006366037528298249,True,True,True,True,0.05420051030895912,0.05474375767847499,0.03805871814707872,0.03955733537600125
37689,44863,True,0.9923664122137404,True,299.4064,820.7018,300.1001,823.6071,300.0,820.0,302.0,822.0,302.0,820.0,520.0,520.0,518.0,0.5049038996328999,0.4994294539025915,0.7510083358232303,0.7430207050909234,2.0,0.005474445730308419,0.007987630732306905,0.01985314052416043,0.0079484750092924,0.006326442503730125,True,True,True,True,0.03932063218088637,0.039751641335980505,0.02643531313457137,0.026719498377546558
37689,44864,True,0.9885931558935361,True,299.8511,818.2696,296.9504,822.6156,300.0,818.0,298.0,822.0,300.0,818.0,518.0,524.0,518.0,0.4726640649397131,0.46281519380699865,0.6570153998236008,0.640220568370557,1.0,0.009848871132714432,0.016794831453043835,0.04590797878902131,0.01944035268949677,0.013542919160290332,True,True,True,True,0.09712601865529324,0.09919289470899624,0.06987352016611321,0.07170650406603302
37689,44865,True,0.9923664122137404,True,300.7796,821.2401,299.1086,822.6156,302.0,820.0,300.0,822.0,302.0,820.0,518.0,522.0,518.0,0.4987689288552148,0.5006746060678929,0.7790268662358301,0.7802450148861692,0.0,-0.0019056772126781474,-0.0012181486503390904,0.01920326083866708,0.009007184791762638,0.007605898614394761,True,True,True,True,0.03850131739910667,0.038354772952201736,0.024650319098049944,0.024611834067877595
37689,44867,True,1.0,True,301.6416,822.4248,301.6179,822.2849,302.0,822.0,302.0,822.0,302.0,822.0,520.0,520.0,520.0,0.17744233187099093,0.1873647097214695,0.27093388720096295,0.2832655451305847,0.0,-0.009922377850478586,-0.012331657929621764,0.029578851310093524,0.012057130920638273,0.00992237785047861,True,True,True,True,0.1666955737010871,0.15786778286084138,0.10917368667195794,0.10442092876653158
37689,44868,True,0.9961832061068703,True,300.8208,822.0246,301.687,824.6605,302.0,822.0,302.0,824.0,302.0,822.0,520.0,522.0,520.0,0.4169284836554292,0.4398572357013535,0.5852511245216044,0.6421115243903618,1.0,-0.02292875204592426,-0.05686039986875735,0.05849002132140979,0.03279482627577568,0.02713838612912077,True,True,True,True,0.14028789975824463,0.1329750122858552,0.09994004089991397,0.09109012858310216
37689,44869,True,0.9847908745247148,True,302.8977,821.2038,300.1058,827.4428,304.0,820.0,302.0,826.0,304.0,820.0,516.0,524.0,516.0,0.5030579977218395,0.5307088590516021,0.7511464974859309,0.8130351079161549,2.0,-0.027650861329762688,-0.06188861043022398,0.06739995542491528,0.031117477104206565,0.025032046021096342,True,True,True,True,0.1339804868030015,0.12699986871400956,0.08972944112833023,0.0828991943504929
37689,44870,True,0.9961685823754789,True,302.4973,822.4248,301.5888,823.5243,304.0,822.0,302.0,822.0,304.0,822.0,518.0,520.0,518.0,0.30587706186217833,0.3148446152678429,0.4547236211462462,0.47817184959109454,-1.0,-0.008967553405664574,-0.02344822844484834,0.0364221579984661,0.014056603208298265,0.010803624750412069,True,True,True,True,0.1190744993322747,0.11568296306252923,0.08009735211611575,0.07616959892058109
37689,44873,True,0.9885496183206107,True,302.807,822.1053,300.0,820.7116,304.0,822.0,300.0,820.0,304.0,820.0,518.0,520.0,516.0,0.10804935502342106,0.10714904457542065,0.17747398139344017,0.1776616053912342,-3.0,0.000900310448000402,-0.0001876239977940397,0.009873840070431433,0.004426404770748623,0.0038062498740667936,True,True,True,True,0.09138268403630131,0.09215051902288668,0.05563542324856184,0.055576668063355275
37689,44888,True,0.9923371647509579,True,300.8208,820.5993,302.34,823.4949,302.0,820.0,304.0,822.0,304.0,820.0,518.0,518.0,516.0,0.41085048348501446,0.4044262302758447,0.840651895679021,0.8649689755982377,2.0,0.0064242532091697835,-0.024317079919216722,0.036478692007798796,0.012819812044321232,0.009267514843567052,True,True,True,True,0.08878824164540465,0.09019863024937325,0.043393338188256636,0.04217341088166668
37713,44898,True,0.988,True,305.9524,799.3556,300.2127,801.8557,306.0,798.0,302.0,800.0,306.0,798.0,492.0,498.0,492.0,0.07695060001005313,0.06935875094833532,0.4182061693468451,0.41116790534031095,-1.0,0.007591849061717809,0.007038264006534178,0.4008270574809764,0.028575277155306125,0.010319042621148805,True,True,True,True,5.208888006443234,5.779040885259723,0.9584436741021506,0.9748500607050646
37713,44899,True,0.984,True,306.3495,799.1287,300.6196,801.0619,308.0,798.0,302.0,800.0,308.0,798.0,490.0,498.0,490.0,0.28654021188311946,0.2809307608378852,0.6821232730170406,0.6720940505173276,-2.0,0.005609451045234248,0.010029222499712942,0.07961149188987232,0.020126383421298372,0.011994640811495653,True,True,True,True,0.2778370664510644,0.2833847445271868,0.11671129697385871,0.1184529037693361
37713,44900,True,0.988,True,306.7465,800.3253,301.8587,801.0619,308.0,800.0,302.0,800.0,308.0,800.0,492.0,498.0,492.0,0.31260573715676093,0.30536843837114186,0.9099698909086844,0.9136234051832854,-3.0,0.007237298785619073,-0.003653514274601033,0.10329517485400477,0.027369326618077717,0.013745310037949352,True,True,True,True,0.3304327546688813,0.33826408323331963,0.11351493701715286,0.11306099894987075
37713,44901,True,0.988,True,306.2057,801.1192,300.6196,801.0619,308.0,800.0,302.0,800.0,308.0,800.0,492.0,498.0,492.0,0.3494282107392709,0.35120308614435275,0.9535384327141052,0.9722853003715287,-3.0,-0.001774875405081866,-0.018746867657423505,0.033174271675486755,0.010573932638319555,0.007656273279397869,True,True,True,True,0.0949387332101816,0.09445894123450654,0.03479070222797536,0.03411989429729138
37713,44902,True,0.9920318725099602,True,303.8876,801.9131,299.3804,801.8557,304.0,800.0,300.0,800.0,304.0,800.0,496.0,500.0,496.0,0.2957781166184692,0.29500595480239855,0.8638967933568873,0.8891967317890557,-2.0,0.0007721618160706489,-0.02529993843216838,0.029139500534855145,0.00870010514220547,0.0061490892360819005,True,True,True,True,0.09851810833065394,0.09877597404558637,0.03373030292383228,0.03277058888444938
37825,44375,True,0.9973045822102425,True,325.4514,1064.51,324.5309,1066.065,326.0,1064.0,326.0,1066.0,326.0,1064.0,738.0,740.0,738.0,0.059366349203918374,0.05930317317546108,0.1156285062280448,0.1161487367690518,1.0,6.317602845729714e-05,-0.0005202305410069996,0.0010049901454090154,0.00033964051370067645,0.0002541099216966751,True,True,True,True,0.01692861627648619,0.016946650433620775,0.008691543099475438,0.008652613651815438
37825,44376,True,0.9972972972972973,True,326.2459,1065.295,324.449,1064.646,328.0,1064.0,326.0,1064.0,328.0,1064.0,736.0,738.0,736.0,0.0800949098830216,0.08029212339437371,0.16111630799547097,0.1621230555351315,-1.0,-0.0001972135113521012,-0.0010067475396605408,0.0012687960505054219,0.000426849492754184,0.00033406533601016217,True,True,True,True,0.01584115710172463,0.015802248052071442,0.007875031809573791,0.007826129641570185
37825,44377,True,0.9946091644204852,True,325.5254,1064.824,326.4839,1066.119,326.0,1064.0,328.0,1066.0,328.0,1064.0,738.0,738.0,736.0,0.06276993452405197,0.06247969206496812,0.12686962419497225,0.12691692307988808,2.0,0.0002902424590838504,-4.7298884915836226e-05,0.0007756808988608338,0.0002496233214182661,0.00018371218377649637,True,True,True,True,0.012357522829080076,0.012414928326699486,0.006114000130313096,0.006111721589504499
37825,44378,True,0.9946091644204852,True,326.2459,1065.295,325.3662,1066.438,328.0,1064.0,326.0,1066.0,328.0,1064.0,736.0,740.0,736.0,0.06780050324653691,0.0688538425431031,0.15034611477279863,0.15256559966511857,0.0,-0.0010533392965661886,-0.002219484892319934,0.0024486411809106767,0.001203811824456495,0.001143019766156087,True,True,True,True,0.03611538356886381,0.035562883500333424,0.01628669410321002,0.016049759488937502
37825,44379,True,0.9945945945945946,True,327.096,1065.295,325.3863,1063.78,328.0,1064.0,326.0,1062.0,328.0,1062.0,736.0,736.0,734.0,0.07404898197683306,0.07321199650201558,0.15164656747600228,0.15200485253456228,-2.0,0.0008369854748174754,-0.0003582850585600039,0.0024778953149526273,0.0012693031478153726,0.0011959710370319572,True,True,True,True,0.03346292209294465,0.03384548207047473,0.01633993671069903,0.01630142244563681
37831,44390,True,0.9957805907172996,True,299.7053,771.447,299.7242,772.8359,300.0,770.0,300.0,772.0,300.0,770.0,470.0,472.0,470.0,0.5634734336435713,0.530326249798903,0.9781894076159311,0.984593578495496,1.0,0.033147183844668304,-0.006404170879564908,0.19113527696232668,0.06824140281186343,0.04395830504862649,True,True,True,True,0.3392090301869148,0.3604107415667322,0.19539700131099005,0.19412606494386256
37831,44391,True,1.0,True,299.5959,821.0842,299.7043,821.7246,300.0,820.0,300.0,820.0,300.0,820.0,520.0,520.0,520.0,0.7122757275509335,0.7669610955266145,1.4008847485167633,1.6312401862893424,0.0,-0.05468536797568102,-0.23035543777257916,0.23035543777257916,0.09914201791015922,0.06253193380396518,True,True,True,True,0.3234076760759855,0.30034826944437304,0.16443568110544154,0.14121491102826453
37831,44394,True,0.9923664122137404,True,300.718,821.9001,299.5927,823.6054,302.0,820.0,300.0,822.0,302.0,820.0,518.0,522.0,518.0,0.7283950930109421,0.7288501469060308,1.2931967292120847,1.3018366702344777,0.0,-0.0004550538950887084,-0.00863994102239296,0.027374078269878588,0.00923635229853644,0.007413184231425295,True,True,True,True,0.03758136007853003,0.03755789634684381,0.02116776021120699,0.02102727546071364
37831,44395,True,1.0,True,300.0644,822.5913,300.2782,823.659,302.0,822.0,302.0,822.0,302.0,822.0,520.0,520.0,520.0,0.8839750650412223,0.8783417541087915,1.4648801964002616,1.4639896133806007,0.0,0.005633310932430802,0.0008905830196608289,0.021415847936621102,0.010290431272919918,0.008460976990652316,True,True,True,True,0.02422675568979134,0.024382135810394976,0.014619521780175304,0.014628415216121834
37831,44396,True,0.9961832061068703,True,299.8172,822.6015,300.2782,823.659,300.0,822.0,302.0,822.0,302.0,822.0,522.0,520.0,520.0,0.8839750650412223,0.9444248153977175,1.4648801964002616,1.524859035342389,1.0,-0.060449750356495247,-0.05997883894212741,0.18675371539601837,0.09827529113173704,0.08537650444582366,True,True,True,True,0.2112658182132202,0.19774333790389909,0.12748736439671962,0.12247277359253411
37831,44397,True,0.9961832061068703,True,300.0644,822.5913,299.5826,822.9555,302.0,822.0,300.0,822.0,302.0,822.0,520.0,522.0,520.0,0.6976228863556145,0.6950603055985678,1.3616937783672927,1.3551380155686332,-1.0,0.0025625807570467396,0.006555762798659437,0.012225357049295615,0.005536584630761072,0.004504719104381392,True,True,True,True,0.017524306166560765,0.017588915595989123,0.008978051632103473,0.00902148482947377
37840,44398,True,0.48878923766816146,True,534.3572,752.7421,309.5831,754.0564,536.0,752.0,310.0,754.0,536.0,752.0,216.0,444.0,216.0,0.3724527397635321,0.6131214949830559,1.0128506161466746,0.9715022018846771,-112.0,-0.2406687552195238,0.041348414261997535,0.04574254886146639,0.02212850796937353,0.018296750010210704,True,True,True,True,0.12281437073199689,0.07460601077561393,0.045162186932848,0.04708434913758054
37840,44399,True,0.9956331877729258,True,305.8343,760.0694,304.2393,763.7321,306.0,760.0,306.0,762.0,306.0,760.0,454.0,456.0,454.0,1.05736690582039,0.9969785764656143,1.5851169067859505,1.5052917952214138,1.0,0.06038832935477578,0.07982511156453675,0.12726438902489057,0.0709352950826639,0.05904710533625264,True,True,True,True,0.12035972406962052,0.12765007396252703,0.08028706808946803,0.08454466398401594
37840,44400,True,0.9956331877729258,True,305.2083,761.4936,305.5841,762.3951,306.0,760.0,306.0,762.0,306.0,760.0,454.0,456.0,454.0,0.9120023629876954,0.8916107903800414,1.5359986922369517,1.5224660818783184,1.0,0.020391572607654007,0.01353261035863329,0.09074218906198239,0.03958932425369055,0.03113694975220658,True,True,True,True,0.09949775652413158,0.10177331862852884,0.05907699630253591,0.05960210880365272
37840,44401,True,0.9956521739130435,True,304.6674,762.4573,302.7832,762.4017,306.0,762.0,304.0,762.0,306.0,762.0,456.0,458.0,456.0,0.7182978235786367,0.6698421097252849,1.5146241220894454,1.5238637463246074,-1.0,0.04845571385335179,-0.009239624235162003,0.14542868237464762,0.06023985230736416,0.05145473516772193,True,True,True,True,0.20246293055728104,0.21710889814659565,0.09601635168336464,0.09543417692389211
37840,44404,True,0.9870689655172413,True,309.9626,766.9988,305.5973,769.2126,310.0,766.0,306.0,768.0,310.0,766.0,456.0,462.0,456.0,1.1192724659685789,1.139776614129498,1.6503634488952843,1.7099498297709161,-1.0,-0.020504148160919167,-0.05958638087563184,0.08071417501343126,0.03252720449070049,0.026126335698856917,True,True,True,True,0.07211307118466821,0.07081578443779225,0.04890690900083826,0.047202656831308684
37843,44405,True,0.9963768115942029,True,299.3649,849.8008,300.0,850.3285,300.0,848.0,300.0,850.0,300.0,848.0,548.0,550.0,548.0,0.3831724825849859,0.3658018981809423,1.0736845379173972,0.8911775118085309,1.0,0.0173705844040436,0.18250702610886627,0.19885034744487506,0.03793434769987075,0.018111521501261562,True,True,True,True,0.5189577970301429,0.5436011907912917,0.18520369850028837,0.22313214237344667
37843,44406,True,0.9963768115942029,True,300.0,849.004,299.2116,850.3285,300.0,848.0,300.0,850.0,300.0,848.0,548.0,550.0,548.0,0.44759187289878466,0.4330588488554108,1.2139586207222581,1.1766299714630033,1.0,0.014533024043373866,0.03732864925925483,0.03494328383883105,0.018179769258280878,0.015500091792371247,True,True,True,True,0.0780695226044305,0.08068945809833314,0.028784575719756542,0.02969776793581343
37843,44407,True,0.8981818181818182,True,307.5158,849.004,298.4231,800.657,308.0,848.0,300.0,800.0,308.0,800.0,540.0,500.0,492.0,0.40204442579157823,0.48294748910083823,1.205422390264808,1.253644462166545,-28.0,-0.08090306330926,-0.048222071901736996,0.04009833515324113,0.012195150958471925,0.007750689285736609,True,True,True,True,0.09973608034557926,0.08302835413410482,0.033264966269983,0.031985412422229575
37843,44408,True,0.9891696750902527,True,301.5936,849.8008,298.4231,852.6938,302.0,848.0,300.0,852.0,302.0,848.0,546.0,552.0,546.0,0.4825922579194252,0.5021192052846654,1.2958627176689437,1.3217994527131167,1.0,-0.019526947365240133,-0.025936735044173043,0.07219261324779791,0.031001950446142113,0.023841079542370268,True,True,True,True,0.1495933928966,0.14377584543269942,0.05571007813054553,0.054616918700954094
37843,44409,True,0.9963768115942029,True,298.5921,849.2367,298.4231,850.3285,300.0,848.0,300.0,850.0,300.0,848.0,548.0,550.0,548.0,0.4916266804960568,0.4883359183828608,1.281006484115132,1.2675060623699244,1.0,0.0032907621131960108,0.013500421745207714,0.02769333793322759,0.011895261685210807,0.009663968834147819,True,True,True,True,0.05633001428092695,0.05670960683157389,0.021618421355889574,0.0218486828232189
37843,44410,True,0.9856115107913669,True,299.589,846.6118,295.2694,850.3285,300.0,846.0,296.0,850.0,300.0,846.0,546.0,554.0,546.0,0.5172871109599688,0.5180148796133391,1.3046713321099173,1.2787082164113037,0.0,-0.0007277686533703198,0.025963115698613537,0.033730469137918884,0.011432865121510991,0.007455108328470794,True,True,True,True,0.06520647513394003,0.06511486535501887,0.025853614092500903,0.026378550403455988
37843,44411,True,0.9855595667870036,True,302.3836,849.6671,298.4231,852.6938,304.0,848.0,300.0,852.0,304.0,848.0,544.0,552.0,544.0,0.5399408650395048,0.5307844000800107,1.3060920110526468,1.3006375164828112,0.0,0.00915646495949407,0.0054544945698355995,0.03273627784669064,0.012339047132238372,0.0087156409251939,True,True,True,True,0.0606293762267753,0.06167528254740712,0.025064296825693614,0.025169409179596945
37843,44412,True,0.9492753623188406,True,299.2011,850.1117,325.23,849.5401,300.0,850.0,326.0,848.0,326.0,848.0,550.0,522.0,522.0,0.5359200900417221,0.5140116186471149,1.2533422401625047,1.2179508241887171,12.0,0.021908471394607276,0.03539141597378759,0.03954911940141015,0.011363303063104164,0.007826145359616147,True,True,True,True,0.0737966725567821,0.07694207283777736,0.031554924213104255,0.032471852406482836
37843,44413,True,1.0,True,301.5979,849.6671,301.5769,849.5401,302.0,848.0,302.0,848.0,302.0,848.0,546.0,546.0,546.0,0.5716498059316124,0.5674225973700281,1.3185846949097604,1.2999061867828328,0.0,0.004227208561584317,0.018678508126927618,0.025773082302181283,0.009610472986025197,0.008069832697049712,True,True,True,True,0.045085438733210324,0.0454213181174632,0.019546019608505397,0.019826878711892024
37843,44414,True,0.9963768115942029,True,299.7587,849.6671,300.0,850.3285,300.0,848.0,300.0,850.0,300.0,848.0,548.0,550.0,548.0,0.5470988682253229,0.5396302960726699,1.3043132357440974,1.2854529728632536,1.0,0.0074685721526530635,0.01886026288084386,0.03600278623989006,0.01934593615239192,0.016373938865322443,True,True,True,True,0.06580672768831665,0.06671750363519566,0.027602868124964507,0.028007859486058412
37843,44415,True,0.9927536231884058,True,301.5087,848.4094,299.7582,850.5056,302.0,848.0,300.0,850.0,302.0,848.0,546.0,550.0,546.0,0.5248767237753187,0.5181419547122956,1.31820846950764,1.31407722834518,0.0,0.0067347690630230606,0.004131241162459887,0.01591796318362873,0.007921716741360295,0.006604454944693104,True,True,True,True,0.030327051024732907,0.030721239688971655,0.012075452063795494,0.012113415285092683
